,date,ron95,ron97,diesel,ron95_skps,series_type,ron95_budi95,diesel_eastmsia,USD,index,state,division,Rate
451,2012-01-01,,,,,,,,,104.8,W.P. Putrajaya,overall,
452,2012-01-31,,,,,,,,,,,,3.0
453,2012-02-01,,,,,,,,,104.7,Johor,overall,
454,2012-02-01,,,,,,,,,104.5,Kedah,overall,
455,2012-02-01,,,,,,,,,105.3,Kelantan,overall,
456,2012-02-01,,,,,,,,,104.2,Melaka,overall,
457,2012-02-01,,,,,,,,,104.8,Negeri Sembilan,overall,
458,2012-02-01,,,,,,,,,104.4,Pahang,overall,
459,2012-02-01,,,,,,,,,104.0,Perak,overall,
460,2012-02-01,,,,,,,,,104.0,Perlis,overall,
461,2012-02-01,,,,,,,,,104.7,Pulau Pinang,overall,
462,2012-02-01,,,,,,,,,104.4,Sabah,overall,
463,2012-02-01,,,,,,,,,103.9,Sarawak,overall,
464,2012-02-01,,,,,,,,,104.6,Selangor,overall,
465,2012-02-01,,,,,,,,,104.6,Terengganu,overall,
466,2012-02-01,,,,,,,,,104.0,W.P. Kuala Lumpur,overall,
467,2012-02-01,,,,,,,,,106.0,W.P. Labuan,overall,
468,2012-02-01,,,,,,,,,105.0,W.P. Putrajaya,overall,
469,2012-03-01,,,,,,,,,104.5,Johor,overall,
470,2012-03-01,,,,,,,,,104.3,Kedah,overall,
471,2012-03-01,,,,,,,,,105.2,Kelantan,overall,
472,2012-03-01,,,,,,,,,104.2,Melaka,overall,
473,2012-03-01,,,,,,,,,104.6,Negeri Sembilan,overall,
474,2012-03-01,,,,,,,,,104.4,Pahang,overall,
475,2012-03-01,,,,,,,,,104.0,Perak,overall,
476,2012-03-01,,,,,,,,,103.9,Perlis,overall,
477,2012-03-01,,,,,,,,,104.8,Pulau Pinang,overall,
478,2012-03-01,,,,,,,,,104.4,Sabah,overall,
479,2012-03-01,,,,,,,,,104.1,Sarawak,overall,
480,2012-03-01,,,,,,,,,104.6,Selangor,overall,
481,2012-03-01,,,,,,,,,104.5,Terengganu,overall,
482,2012-03-01,,,,,,,,,103.9,W.P. Kuala Lumpur,overall,
483,2012-03-01,,,,,,,,,105.9,W.P. Labuan,overall,
484,2012-03-01,,,,,,,,,105.0,W.P. Putrajaya,overall,
485,2012-03-09,,,,,,,,,,,,3.0
486,2012-04-01,,,,,,,,,104.5,Johor,overall,
487,2012-04-01,,,,,,,,,104.4,Kedah,overall,
488,2012-04-01,,,,,,,,,105.1,Kelantan,overall,
489,2012-04-01,,,,,,,,,104.2,Melaka,overall,
490,2012-04-01,,,,,,,,,104.6,Negeri Sembilan,overall,
491,2012-04-01,,,,,,,,,104.4,Pahang,overall,
492,2012-04-01,,,,,,,,,103.8,Perak,overall,
493,2012-04-01,,,,,,,,,103.9,Perlis,overall,
494,2012-04-01,,,,,,,,,104.7,Pulau Pinang,overall,
495,2012-04-01,,,,,,,,,104.2,Sabah,overall,
496,2012-04-01,,,,,,,,,104.1,Sarawak,overall,
497,2012-04-01,,,,,,,,,104.6,Selangor,overall,
498,2012-04-01,,,,,,,,,104.4,Terengganu,overall,
499,2012-04-01,,,,,,,,,103.8,W.P. Kuala Lumpur,overall,
500,2012-04-01,,,,,,,,,106.0,W.P. Labuan,overall,
501,2012-04-01,,,,,,,,,105.0,W.P. Putrajaya,overall,
502,2012-05-01,,,,,,,,,104.9,Johor,overall,
503,2012-05-01,,,,,,,,,104.8,Kedah,overall,
504,2012-05-01,,,,,,,,,105.5,Kelantan,overall,
505,2012-05-01,,,,,,,,,104.6,Melaka,overall,
506,2012-05-01,,,,,,,,,104.8,Negeri Sembilan,overall,
507,2012-05-01,,,,,,,,,104.8,Pahang,overall,
508,2012-05-01,,,,,,,,,104.0,Perak,overall,
509,2012-05-01,,,,,,,,,104.0,Perlis,overall,
510,2012-05-01,,,,,,,,,104.9,Pulau Pinang,overall,
511,2012-05-01,,,,,,,,,104.4,Sabah,overall,
512,2012-05-01,,,,,,,,,104.1,Sarawak,overall,
513,2012-05-01,,,,,,,,,104.9,Selangor,overall,
514,2012-05-01,,,,,,,,,104.8,Terengganu,overall,
515,2012-05-01,,,,,,,,,104.0,W.P. Kuala Lumpur,overall,
516,2012-05-01,,,,,,,,,106.5,W.P. Labuan,overall,
517,2012-05-01,,,,,,,,,105.1,W.P. Putrajaya,overall,
518,2012-05-11,,,,,,,,,,,,3.0
519,2012-06-01,,,,,,,,,105.1,Johor,overall,
520,2012-06-01,,,,,,,,,105.0,Kedah,overall,
521,2012-06-01,,,,,,,,,106.0,Kelantan,overall,
522,2012-06-01,,,,,,,,,104.7,Melaka,overall,
523,2012-06-01,,,,,,,,,105.1,Negeri Sembilan,overall,
524,2012-06-01,,,,,,,,,104.9,Pahang,overall,
525,2012-06-01,,,,,,,,,104.2,Perak,overall,
526,2012-06-01,,,,,,,,,104.2,Perlis,overall,
527,2012-06-01,,,,,,,,,105.2,Pulau Pinang,overall,
528,2012-06-01,,,,,,,,,104.5,Sabah,overall,
529,2012-06-01,,,,,,,,,104.2,Sarawak,overall,
530,2012-06-01,,,,,,,,,105.0,Selangor,overall,
531,2012-06-01,,,,,,,,,105.2,Terengganu,overall,
532,2012-06-01,,,,,,,,,104.0,W.P. Kuala Lumpur,overall,
533,2012-06-01,,,,,,,,,106.6,W.P. Labuan,overall,
534,2012-06-01,,,,,,,,,105.0,W.P. Putrajaya,overall,
535,2012-07-01,,,,,,,,,105.1,Johor,overall,
536,2012-07-01,,,,,,,,,104.9,Kedah,overall,
537,2012-07-01,,,,,,,,,105.8,Kelantan,overall,
538,2012-07-01,,,,,,,,,104.8,Melaka,overall,
539,2012-07-01,,,,,,,,,105.0,Negeri Sembilan,overall,
540,2012-07-01,,,,,,,,,105.0,Pahang,overall,
541,2012-07-01,,,,,,,,,104.1,Perak,overall,
542,2012-07-01,,,,,,,,,104.2,Perlis,overall,
543,2012-07-01,,,,,,,,,105.1,Pulau Pinang,overall,
544,2012-07-01,,,,,,,,,104.6,Sabah,overall,
545,2012-07-01,,,,,,,,,104.4,Sarawak,overall,
546,2012-07-01,,,,,,,,,105.0,Selangor,overall,
547,2012-07-01,,,,,,,,,105.2,Terengganu,overall,
548,2012-07-01,,,,,,,,,104.1,W.P. Kuala Lumpur,overall,
549,2012-07-01,,,,,,,,,106.6,W.P. Labuan,overall,
550,2012-07-01,,,,,,,,,104.9,W.P. Putrajaya,overall,
551,2012-07-05,,,,,,,,,,,,3.0
552,2012-08-01,,,,,,,,,105.4,Johor,overall,
553,2012-08-01,,,,,,,,,105.0,Kedah,overall,
554,2012-08-01,,,,,,,,,106.1,Kelantan,overall,
555,2012-08-01,,,,,,,,,105.0,Melaka,overall,
556,2012-08-01,,,,,,,,,105.1,Negeri Sembilan,overall,
557,2012-08-01,,,,,,,,,105.0,Pahang,overall,
558,2012-08-01,,,,,,,,,104.1,Perak,overall,
559,2012-08-01,,,,,,,,,104.3,Perlis,overall,
560,2012-08-01,,,,,,,,,105.1,Pulau Pinang,overall,
561,2012-08-01,,,,,,,,,104.9,Sabah,overall,
562,2012-08-01,,,,,,,,,104.4,Sarawak,overall,
563,2012-08-01,,,,,,,,,105.4,Selangor,overall,
564,2012-08-01,,,,,,,,,105.1,Terengganu,overall,
565,2012-08-01,,,,,,,,,104.1,W.P. Kuala Lumpur,overall,
566,2012-08-01,,,,,,,,,106.8,W.P. Labuan,overall,
567,2012-08-01,,,,,,,,,105.0,W.P. Putrajaya,overall,
568,2012-09-01,,,,,,,,,105.6,Johor,overall,
569,2012-09-01,,,,,,,,,105.3,Kedah,overall,
570,2012-09-01,,,,,,,,,106.0,Kelantan,overall,
571,2012-09-01,,,,,,,,,105.2,Melaka,overall,
572,2012-09-01,,,,,,,,,105.3,Negeri Sembilan,overall,
573,2012-09-01,,,,,,,,,105.3,Pahang,overall,
574,2012-09-01,,,,,,,,,104.5,Perak,overall,
575,2012-09-01,,,,,,,,,104.5,Perlis,overall,
576,2012-09-01,,,,,,,,,105.4,Pulau Pinang,overall,
577,2012-09-01,,,,,,,,,104.8,Sabah,overall,
578,2012-09-01,,,,,,,,,104.7,Sarawak,overall,
579,2012-09-01,,,,,,,,,105.6,Selangor,overall,
580,2012-09-01,,,,,,,,,104.9,Terengganu,overall,
581,2012-09-01,,,,,,,,,104.3,W.P. Kuala Lumpur,overall,
582,2012-09-01,,,,,,,,,107.1,W.P. Labuan,overall,
583,2012-09-01,,,,,,,,,105.2,W.P. Putrajaya,overall,
584,2012-09-06,,,,,,,,,,,,3.0
585,2012-10-01,,,,,,,,,105.6,Johor,overall,
586,2012-10-01,,,,,,,,,105.7,Kedah,overall,
587,2012-10-01,,,,,,,,,105.9,Kelantan,overall,
588,2012-10-01,,,,,,,,,105.3,Melaka,overall,
589,2012-10-01,,,,,,,,,105.5,Negeri Sembilan,overall,
590,2012-10-01,,,,,,,,,105.4,Pahang,overall,
591,2012-10-01,,,,,,,,,104.7,Perak,overall,
592,2012-10-01,,,,,,,,,104.6,Perlis,overall,
593,2012-10-01,,,,,,,,,105.6,Pulau Pinang,overall,
594,2012-10-01,,,,,,,,,105.1,Sabah,overall,
595,2012-10-01,,,,,,,,,104.8,Sarawak,overall,
596,2012-10-01,,,,,,,,,105.7,Selangor,overall,
597,2012-10-01,,,,,,,,,105.0,Terengganu,overall,
598,2012-10-01,,,,,,,,,104.4,W.P. Kuala Lumpur,overall,
599,2012-10-01,,,,,,,,,107.0,W.P. Labuan,overall,
600,2012-10-01,,,,,,,,,105.2,W.P. Putrajaya,overall,
601,2012-11-01,,,,,,,,,105.8,Johor,overall,
602,2012-11-01,,,,,,,,,105.6,Kedah,overall,
603,2012-11-01,,,,,,,,,106.0,Kelantan,overall,
604,2012-11-01,,,,,,,,,105.2,Melaka,overall,
605,2012-11-01,,,,,,,,,105.5,Negeri Sembilan,overall,
606,2012-11-01,,,,,,,,,105.8,Pahang,overall,
607,2012-11-01,,,,,,,,,104.8,Perak,overall,
608,2012-11-01,,,,,,,,,104.6,Perlis,overall,
609,2012-11-01,,,,,,,,,105.5,Pulau Pinang,overall,
610,2012-11-01,,,,,,,,,105.2,Sabah,overall,
611,2012-11-01,,,,,,,,,104.9,Sarawak,overall,
612,2012-11-01,,,,,,,,,105.8,Selangor,overall,
613,2012-11-01,,,,,,,,,105.2,Terengganu,overall,
614,2012-11-01,,,,,,,,,104.5,W.P. Kuala Lumpur,overall,
615,2012-11-01,,,,,,,,,107.5,W.P. Labuan,overall,
616,2012-11-01,,,,,,,,,105.3,W.P. Putrajaya,overall,
617,2012-11-08,,,,,,,,,,,,3.0
618,2012-12-01,,,,,,,,,105.9,Johor,overall,
619,2012-12-01,,,,,,,,,105.6,Kedah,overall,
620,2012-12-01,,,,,,,,,106.1,Kelantan,overall,
621,2012-12-01,,,,,,,,,105.3,Melaka,overall,
622,2012-12-01,,,,,,,,,105.6,Negeri Sembilan,overall,
623,2012-12-01,,,,,,,,,105.8,Pahang,overall,
624,2012-12-01,,,,,,,,,104.7,Perak,overall,
625,2012-12-01,,,,,,,,,104.7,Perlis,overall,
626,2012-12-01,,,,,,,,,105.5,Pulau Pinang,overall,
627,2012-12-01,,,,,,,,,105.2,Sabah,overall,
628,2012-12-01,,,,,,,,,104.8,Sarawak,overall,
629,2012-12-01,,,,,,,,,105.8,Selangor,overall,
630,2012-12-01,,,,,,,,,105.4,Terengganu,overall,
631,2012-12-01,,,,,,,,,104.5,W.P. Kuala Lumpur,overall,
632,2012-12-01,,,,,,,,,107.6,W.P. Labuan,overall,
633,2012-12-01,,,,,,,,,105.2,W.P. Putrajaya,overall,
634,2013-01-01,,,,,,,,,106.5,Johor,overall,
635,2013-01-01,,,,,,,,,106.3,Kedah,overall,
636,2013-01-01,,,,,,,,,106.6,Kelantan,overall,
637,2013-01-01,,,,,,,,,105.8,Melaka,overall,
638,2013-01-01,,,,,,,,,106.0,Negeri Sembilan,overall,
639,2013-01-01,,,,,,,,,106.4,Pahang,overall,
640,2013-01-01,,,,,,,,,105.1,Perak,overall,
641,2013-01-01,,,,,,,,,104.9,Perlis,overall,
642,2013-01-01,,,,,,,,,106.1,Pulau Pinang,overall,
643,2013-01-01,,,,,,,,,105.9,Sabah,overall,
644,2013-01-01,,,,,,,,,105.1,Sarawak,overall,
645,2013-01-01,,,,,,,,,106.2,Selangor,overall,
646,2013-01-01,,,,,,,,,106.2,Terengganu,overall,
647,2013-01-01,,,,,,,,,104.7,W.P. Kuala Lumpur,overall,
648,2013-01-01,,,,,,,,,108.0,W.P. Labuan,overall,
649,2013-01-01,,,,,,,,,105.4,W.P. Putrajaya,overall,
650,2013-01-31,,,,,,,,,,,,3.0
651,2013-02-01,,,,,,,,,106.7,Johor,overall,
652,2013-02-01,,,,,,,,,106.3,Kedah,overall,
653,2013-02-01,,,,,,,,,106.8,Kelantan,overall,
654,2013-02-01,,,,,,,,,105.8,Melaka,overall,
655,2013-02-01,,,,,,,,,106.4,Negeri Sembilan,overall,
656,2013-02-01,,,,,,,,,106.4,Pahang,overall,
657,2013-02-01,,,,,,,,,105.4,Perak,overall,
658,2013-02-01,,,,,,,,,104.8,Perlis,overall,
659,2013-02-01,,,,,,,,,106.3,Pulau Pinang,overall,
660,2013-02-01,,,,,,,,,106.4,Sabah,overall,
661,2013-02-01,,,,,,,,,105.3,Sarawak,overall,
662,2013-02-01,,,,,,,,,106.3,Selangor,overall,
663,2013-02-01,,,,,,,,,106.1,Terengganu,overall,
664,2013-02-01,,,,,,,,,104.9,W.P. Kuala Lumpur,overall,
665,2013-02-01,,,,,,,,,107.9,W.P. Labuan,overall,
666,2013-02-01,,,,,,,,,105.5,W.P. Putrajaya,overall,
667,2013-03-01,,,,,,,,,106.7,Johor,overall,
668,2013-03-01,,,,,,,,,106.4,Kedah,overall,
669,2013-03-01,,,,,,,,,106.8,Kelantan,overall,
670,2013-03-01,,,,,,,,,105.8,Melaka,overall,
671,2013-03-01,,,,,,,,,106.5,Negeri Sembilan,overall,
672,2013-03-01,,,,,,,,,106.7,Pahang,overall,
673,2013-03-01,,,,,,,,,105.4,Perak,overall,
674,2013-03-01,,,,,,,,,104.9,Perlis,overall,
675,2013-03-01,,,,,,,,,106.4,Pulau Pinang,overall,
676,2013-03-01,,,,,,,,,106.6,Sabah,overall,
677,2013-03-01,,,,,,,,,105.6,Sarawak,overall,
678,2013-03-01,,,,,,,,,106.6,Selangor,overall,
679,2013-03-01,,,,,,,,,106.1,Terengganu,overall,
680,2013-03-01,,,,,,,,,104.9,W.P. Kuala Lumpur,overall,
681,2013-03-01,,,,,,,,,108.5,W.P. Labuan,overall,
682,2013-03-01,,,,,,,,,106.0,W.P. Putrajaya,overall,
683,2013-03-07,,,,,,,,,,,,3.0
684,2013-04-01,,,,,,,,,106.6,Johor,overall,
685,2013-04-01,,,,,,,,,106.5,Kedah,overall,
686,2013-04-01,,,,,,,,,106.9,Kelantan,overall,
687,2013-04-01,,,,,,,,,105.9,Melaka,overall,
688,2013-04-01,,,,,,,,,106.5,Negeri Sembilan,overall,
689,2013-04-01,,,,,,,,,106.6,Pahang,overall,
690,2013-04-01,,,,,,,,,105.4,Perak,overall,
691,2013-04-01,,,,,,,,,105.0,Perlis,overall,
692,2013-04-01,,,,,,,,,106.4,Pulau Pinang,overall,
693,2013-04-01,,,,,,,,,106.4,Sabah,overall,
694,2013-04-01,,,,,,,,,105.5,Sarawak,overall,
695,2013-04-01,,,,,,,,,106.7,Selangor,overall,
696,2013-04-01,,,,,,,,,106.1,Terengganu,overall,
697,2013-04-01,,,,,,,,,105.0,W.P. Kuala Lumpur,overall,
698,2013-04-01,,,,,,,,,108.5,W.P. Labuan,overall,
699,2013-04-01,,,,,,,,,106.7,W.P. Putrajaya,overall,
700,2013-05-01,,,,,,,,,106.9,Johor,overall,
701,2013-05-01,,,,,,,,,106.7,Kedah,overall,
702,2013-05-01,,,,,,,,,107.3,Kelantan,overall,
703,2013-05-01,,,,,,,,,106.2,Melaka,overall,
704,2013-05-01,,,,,,,,,106.7,Negeri Sembilan,overall,
705,2013-05-01,,,,,,,,,106.9,Pahang,overall,
706,2013-05-01,,,,,,,,,105.6,Perak,overall,
707,2013-05-01,,,,,,,,,105.0,Perlis,overall,
708,2013-05-01,,,,,,,,,106.9,Pulau Pinang,overall,
709,2013-05-01,,,,,,,,,106.2,Sabah,overall,
710,2013-05-01,,,,,,,,,105.7,Sarawak,overall,
711,2013-05-01,,,,,,,,,107.1,Selangor,overall,
712,2013-05-01,,,,,,,,,106.5,Terengganu,overall,
713,2013-05-01,,,,,,,,,105.2,W.P. Kuala Lumpur,overall,
714,2013-05-01,,,,,,,,,108.6,W.P. Labuan,overall,
715,2013-05-01,,,,,,,,,106.5,W.P. Putrajaya,overall,
716,2013-05-09,,,,,,,,,,,,3.0
717,2013-06-01,,,,,,,,,107.1,Johor,overall,
718,2013-06-01,,,,,,,,,106.8,Kedah,overall,
719,2013-06-01,,,,,,,,,107.8,Kelantan,overall,
720,2013-06-01,,,,,,,,,106.3,Melaka,overall,
721,2013-06-01,,,,,,,,,106.8,Negeri Sembilan,overall,
722,2013-06-01,,,,,,,,,106.8,Pahang,overall,
723,2013-06-01,,,,,,,,,105.7,Perak,overall,
724,2013-06-01,,,,,,,,,104.9,Perlis,overall,
725,2013-06-01,,,,,,,,,107.0,Pulau Pinang,overall,
726,2013-06-01,,,,,,,,,106.3,Sabah,overall,
727,2013-06-01,,,,,,,,,105.7,Sarawak,overall,
728,2013-06-01,,,,,,,,,107.2,Selangor,overall,
729,2013-06-01,,,,,,,,,106.7,Terengganu,overall,
730,2013-06-01,,,,,,,,,105.3,W.P. Kuala Lumpur,overall,
731,2013-06-01,,,,,,,,,108.7,W.P. Labuan,overall,
732,2013-06-01,,,,,,,,,106.6,W.P. Putrajaya,overall,
733,2013-07-01,,,,,,,,,107.4,Johor,overall,
734,2013-07-01,,,,,,,,,107.1,Kedah,overall,
735,2013-07-01,,,,,,,,,108.3,Kelantan,overall,
736,2013-07-01,,,,,,,,,106.5,Melaka,overall,
737,2013-07-01,,,,,,,,,107.0,Negeri Sembilan,overall,
738,2013-07-01,,,,,,,,,107.0,Pahang,overall,
739,2013-07-01,,,,,,,,,105.9,Perak,overall,
740,2013-07-01,,,,,,,,,105.1,Perlis,overall,
741,2013-07-01,,,,,,,,,107.1,Pulau Pinang,overall,
742,2013-07-01,,,,,,,,,106.4,Sabah,overall,
743,2013-07-01,,,,,,,,,106.0,Sarawak,overall,
744,2013-07-01,,,,,,,,,107.4,Selangor,overall,
745,2013-07-01,,,,,,,,,106.9,Terengganu,overall,
746,2013-07-01,,,,,,,,,105.4,W.P. Kuala Lumpur,overall,
747,2013-07-01,,,,,,,,,109.0,W.P. Labuan,overall,
748,2013-07-01,,,,,,,,,106.7,W.P. Putrajaya,overall,
749,2013-07-11,,,,,,,,,,,,3.0
750,2013-08-01,,,,,,,,,107.6,Johor,overall,
751,2013-08-01,,,,,,,,,107.2,Kedah,overall,
752,2013-08-01,,,,,,,,,108.3,Kelantan,overall,
753,2013-08-01,,,,,,,,,106.6,Melaka,overall,
754,2013-08-01,,,,,,,,,107.0,Negeri Sembilan,overall,
755,2013-08-01,,,,,,,,,107.0,Pahang,overall,
756,2013-08-01,,,,,,,,,106.0,Perak,overall,
757,2013-08-01,,,,,,,,,105.8,Perlis,overall,
758,2013-08-01,,,,,,,,,107.1,Pulau Pinang,overall,
759,2013-08-01,,,,,,,,,106.5,Sabah,overall,
760,2013-08-01,,,,,,,,,106.4,Sarawak,overall,
761,2013-08-01,,,,,,,,,107.5,Selangor,overall,
762,2013-08-01,,,,,,,,,106.8,Terengganu,overall,
763,2013-08-01,,,,,,,,,105.6,W.P. Kuala Lumpur,overall,
764,2013-08-01,,,,,,,,,109.0,W.P. Labuan,overall,
765,2013-08-01,,,,,,,,,106.8,W.P. Putrajaya,overall,
766,2013-09-01,,,,,,,,,108.7,Johor,overall,
767,2013-09-01,,,,,,,,,108.3,Kedah,overall,
768,2013-09-01,,,,,,,,,109.0,Kelantan,overall,
769,2013-09-01,,,,,,,,,107.8,Melaka,overall,
770,2013-09-01,,,,,,,,,108.2,Negeri Sembilan,overall,
771,2013-09-01,,,,,,,,,108.2,Pahang,overall,
772,2013-09-01,,,,,,,,,107.1,Perak,overall,
773,2013-09-01,,,,,,,,,106.8,Perlis,overall,
774,2013-09-01,,,,,,,,,108.0,Pulau Pinang,overall,
775,2013-09-01,,,,,,,,,107.5,Sabah,overall,
776,2013-09-01,,,,,,,,,107.3,Sarawak,overall,
777,2013-09-01,,,,,,,,,108.1,Selangor,overall,
778,2013-09-01,,,,,,,,,107.6,Terengganu,overall,
779,2013-09-01,,,,,,,,,106.6,W.P. Kuala Lumpur,overall,
780,2013-09-01,,,,,,,,,110.2,W.P. Labuan,overall,
781,2013-09-01,,,,,,,,,108.1,W.P. Putrajaya,overall,
782,2013-09-05,,,,,,,,,,,,3.0
783,2013-10-01,,,,,,,,,109.3,Johor,overall,
784,2013-10-01,,,,,,,,,108.7,Kedah,overall,
785,2013-10-01,,,,,,,,,109.4,Kelantan,overall,
786,2013-10-01,,,,,,,,,107.9,Melaka,overall,
787,2013-10-01,,,,,,,,,108.5,Negeri Sembilan,overall,
788,2013-10-01,,,,,,,,,108.6,Pahang,overall,
789,2013-10-01,,,,,,,,,107.5,Perak,overall,
790,2013-10-01,,,,,,,,,107.8,Perlis,overall,
791,2013-10-01,,,,,,,,,108.4,Pulau Pinang,overall,
792,2013-10-01,,,,,,,,,107.8,Sabah,overall,
793,2013-10-01,,,,,,,,,107.6,Sarawak,overall,
794,2013-10-01,,,,,,,,,108.5,Selangor,overall,
795,2013-10-01,,,,,,,,,107.9,Terengganu,overall,
796,2013-10-01,,,,,,,,,106.8,W.P. Kuala Lumpur,overall,
797,2013-10-01,,,,,,,,,110.3,W.P. Labuan,overall,
798,2013-10-01,,,,,,,,,108.4,W.P. Putrajaya,overall,
799,2013-11-01,,,,,,,,,109.5,Johor,overall,
800,2013-11-01,,,,,,,,,108.7,Kedah,overall,
801,2013-11-01,,,,,,,,,109.7,Kelantan,overall,
802,2013-11-01,,,,,,,,,108.3,Melaka,overall,
803,2013-11-01,,,,,,,,,108.8,Negeri Sembilan,overall,
804,2013-11-01,,,,,,,,,108.9,Pahang,overall,
805,2013-11-01,,,,,,,,,107.7,Perak,overall,
806,2013-11-01,,,,,,,,,107.6,Perlis,overall,
807,2013-11-01,,,,,,,,,108.6,Pulau Pinang,overall,
808,2013-11-01,,,,,,,,,108.1,Sabah,overall,
809,2013-11-01,,,,,,,,,108.0,Sarawak,overall,
810,2013-11-01,,,,,,,,,108.9,Selangor,overall,
811,2013-11-01,,,,,,,,,108.2,Terengganu,overall,
812,2013-11-01,,,,,,,,,107.1,W.P. Kuala Lumpur,overall,
813,2013-11-01,,,,,,,,,112.4,W.P. Labuan,overall,
814,2013-11-01,,,,,,,,,108.6,W.P. Putrajaya,overall,
815,2013-11-07,,,,,,,,,,,,3.0
816,2013-12-01,,,,,,,,,110.0,Johor,overall,
817,2013-12-01,,,,,,,,,109.1,Kedah,overall,
818,2013-12-01,,,,,,,,,110.2,Kelantan,overall,
819,2013-12-01,,,,,,,,,108.6,Melaka,overall,
820,2013-12-01,,,,,,,,,109.2,Negeri Sembilan,overall,
821,2013-12-01,,,,,,,,,109.5,Pahang,overall,
822,2013-12-01,,,,,,,,,108.0,Perak,overall,
823,2013-12-01,,,,,,,,,107.9,Perlis,overall,
824,2013-12-01,,,,,,,,,109.0,Pulau Pinang,overall,
825,2013-12-01,,,,,,,,,108.1,Sabah,overall,
826,2013-12-01,,,,,,,,,108.1,Sarawak,overall,
827,2013-12-01,,,,,,,,,109.1,Selangor,overall,
828,2013-12-01,,,,,,,,,108.7,Terengganu,overall,
829,2013-12-01,,,,,,,,,107.5,W.P. Kuala Lumpur,overall,
830,2013-12-01,,,,,,,,,112.4,W.P. Labuan,overall,
831,2013-12-01,,,,,,,,,108.9,W.P. Putrajaya,overall,
832,2014-01-01,,,,,,,,,110.5,Johor,overall,
833,2014-01-01,,,,,,,,,109.7,Kedah,overall,
834,2014-01-01,,,,,,,,,110.6,Kelantan,overall,
835,2014-01-01,,,,,,,,,109.2,Melaka,overall,
836,2014-01-01,,,,,,,,,109.5,Negeri Sembilan,overall,
837,2014-01-01,,,,,,,,,109.9,Pahang,overall,
838,2014-01-01,,,,,,,,,108.4,Perak,overall,
839,2014-01-01,,,,,,,,,108.3,Perlis,overall,
840,2014-01-01,,,,,,,,,109.5,Pulau Pinang,overall,
841,2014-01-01,,,,,,,,,108.6,Sabah,overall,
842,2014-01-01,,,,,,,,,108.9,Sarawak,overall,
843,2014-01-01,,,,,,,,,109.9,Selangor,overall,
844,2014-01-01,,,,,,,,,109.1,Terengganu,overall,
845,2014-01-01,,,,,,,,,108.0,W.P. Kuala Lumpur,overall,
846,2014-01-01,,,,,,,,,112.9,W.P. Labuan,overall,
847,2014-01-01,,,,,,,,,109.3,W.P. Putrajaya,overall,
848,2014-01-29,,,,,,,,,,,,3.0
849,2014-02-01,,,,,,,,,110.7,Johor,overall,
850,2014-02-01,,,,,,,,,110.0,Kedah,overall,
851,2014-02-01,,,,,,,,,110.8,Kelantan,overall,
852,2014-02-01,,,,,,,,,109.5,Melaka,overall,
853,2014-02-01,,,,,,,,,109.5,Negeri Sembilan,overall,
854,2014-02-01,,,,,,,,,110.1,Pahang,overall,
855,2014-02-01,,,,,,,,,108.5,Perak,overall,
856,2014-02-01,,,,,,,,,107.8,Perlis,overall,
857,2014-02-01,,,,,,,,,110.0,Pulau Pinang,overall,
858,2014-02-01,,,,,,,,,108.8,Sabah,overall,
859,2014-02-01,,,,,,,,,109.1,Sarawak,overall,
860,2014-02-01,,,,,,,,,110.2,Selangor,overall,
861,2014-02-01,,,,,,,,,109.2,Terengganu,overall,
862,2014-02-01,,,,,,,,,108.5,W.P. Kuala Lumpur,overall,
863,2014-02-01,,,,,,,,,113.1,W.P. Labuan,overall,
864,2014-02-01,,,,,,,,,109.6,W.P. Putrajaya,overall,
865,2014-03-01,,,,,,,,,110.8,Johor,overall,
866,2014-03-01,,,,,,,,,110.2,Kedah,overall,
867,2014-03-01,,,,,,,,,110.9,Kelantan,overall,
868,2014-03-01,,,,,,,,,109.7,Melaka,overall,
869,2014-03-01,,,,,,,,,109.6,Negeri Sembilan,overall,
870,2014-03-01,,,,,,,,,110.2,Pahang,overall,
871,2014-03-01,,,,,,,,,108.6,Perak,overall,
872,2014-03-01,,,,,,,,,108.1,Perlis,overall,
873,2014-03-01,,,,,,,,,110.0,Pulau Pinang,overall,
874,2014-03-01,,,,,,,,,108.8,Sabah,overall,
875,2014-03-01,,,,,,,,,109.1,Sarawak,overall,
876,2014-03-01,,,,,,,,,110.3,Selangor,overall,
877,2014-03-01,,,,,,,,,109.3,Terengganu,overall,
878,2014-03-01,,,,,,,,,108.7,W.P. Kuala Lumpur,overall,
879,2014-03-01,,,,,,,,,113.1,W.P. Labuan,overall,
880,2014-03-01,,,,,,,,,109.7,W.P. Putrajaya,overall,
881,2014-03-06,,,,,,,,,,,,3.0
882,2014-04-01,,,,,,,,,110.9,Johor,overall,
883,2014-04-01,,,,,,,,,110.1,Kedah,overall,
884,2014-04-01,,,,,,,,,110.9,Kelantan,overall,
885,2014-04-01,,,,,,,,,109.6,Melaka,overall,
886,2014-04-01,,,,,,,,,109.7,Negeri Sembilan,overall,
887,2014-04-01,,,,,,,,,110.3,Pahang,overall,
888,2014-04-01,,,,,,,,,108.5,Perak,overall,
889,2014-04-01,,,,,,,,,107.9,Perlis,overall,
890,2014-04-01,,,,,,,,,110.2,Pulau Pinang,overall,
891,2014-04-01,,,,,,,,,108.6,Sabah,overall,
